,co_name,symbol,market,asset,co_business,cc,amplitude,pe_s_d,co_intro,exchange,mv,pb_d,ps_d,equity,industry
,红旗连锁,002697,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国汽研,601965,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,红塔证券,601236,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三江购物,601116,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,明阳智能,601615,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,吉祥航空,603885,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,万里扬,002434,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,贵绳股份,600992,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,上海天洋,603330,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三星新材,603578,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,南京化纤,600889,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,东珠生态,603359,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,先导智能,300450,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,西南证券,600369,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,九华旅游,603199,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,通光线缆,300265,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,恒邦股份,002237,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,太阳纸业,002078,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,同和药业,300636,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,瑞丰光电,300241,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,微光股份,002801,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,联环药业,600513,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,阳泉煤业,600348,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中兵红箭,000519,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华昌达,300278,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,博云新材,002297,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,齐翔腾达,002408,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华泰证券,601688,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西藏珠峰,600338,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长江证券,000783,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国卫通,601698,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,瑞特股份,300600,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,银之杰,300085,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,德创环保,603177,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中船科技,600072,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大连电瓷,002606,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,欧普照明,603515,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长城汽车,601633,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,菲利华,300395,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,兴民智通,002355,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,指南针,300803,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中远海特,600428,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,国林科技,300786,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,张家界,000430,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,石基信息,002153,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宏盛股份,603090,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,全聚德,002186,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南京证券,601990,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中航飞机,000768,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,远兴能源,000683,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST高升,000971,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三雄极光,300625,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南方轴承,002553,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,众合科技,000925,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,扬杰科技,300373,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,蓝色光标,300058,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,潜能恒信,300191,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,西部材料,002149,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,亚星锚链,601890,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宝信B,900926,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,沃华医药,002107,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,合力科技,603917,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,鹏鼎控股,002938,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,飞利信,300287,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST秦机,000837,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,药明康德,603259,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,温州宏丰,300283,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,兴业矿业,000426,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,睿智医药,300149,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天箭科技,002977,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,弘高创意,002504,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海伦哲,300201,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,七一二,603712,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,贝因美,002570,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,西部黄金,601069,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,晨光生物,300138,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,烽火电子,000561,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST科迪,002770,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST狮头,600539,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST信通,600289,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,东方财富,300059,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国恩股份,002768,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南岭民爆,002096,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,永利股份,300230,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,钱江摩托,000913,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,顺络电子,002138,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,凯众股份,603037,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,炼石航空,000697,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,泰格医药,300347,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,利安隆,300596,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华铁股份,000976,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,丰林集团,601996,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,奥特佳,002239,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,旗滨集团,601636,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,继峰股份,603997,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,朗科智能,300543,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海兴电力,603556,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,杰克股份,603337,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,易事特,300376,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,奥康国际,603001,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,乐惠国际,603076,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,拉芳家化,603630,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,道恩股份,002838,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,仟源医药,300254,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中威电子,300270,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海得控制,002184,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万兴科技,300624,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,禾丰牧业,603609,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,银泰黄金,000975,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华统股份,002840,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天风证券,601162,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,嘉元科技,688388,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,友阿股份,002277,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中科海讯,300810,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,厦门空港,600897,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,恒基达鑫,002492,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金信诺,300252,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,巨星科技,002444,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大族激光,002008,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,双箭股份,002381,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,市北B股,900902,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,科大国创,300520,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,GQY视讯,300076,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海德股份,000567,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,复星医药,600196,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,神州细胞...,688520,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广生堂,300436,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,濮阳惠成,300481,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,桂发祥,002820,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北汽蓝谷,600733,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宗申动力,001696,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,江铃B,200550,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北方导航,600435,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新美星,300509,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中信博,688408,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华安证券,600909,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中科创达,300496,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏试试验,300416,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华谊B股,900909,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中油资本,000617,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,南卫股份,603880,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,雷科防务,002413,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,冀东水泥,000401,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国茂股份,603915,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大通燃气,000593,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,京东方B,200725,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北大荒,600598,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,五方光电,002962,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,永艺股份,603600,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,科瑞技术,002957,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,特力B,200025,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,莱绅通灵,603900,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,众应互联,002464,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,合诚股份,603909,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,博瑞传播,600880,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,东方电缆,603606,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,模塑科技,000700,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,顺丰控股,002352,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中持股份,603903,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,火炬电子,603678,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,国机通用,600444,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中工国际,002051,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山东赫达,002810,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,福斯特,603806,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,用友网络,600588,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国海防,600764,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新希望,000876,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,爱建集团,600643,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,紫鑫药业,002118,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华海药业,600521,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,湖南黄金,002155,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,合金投资,000633,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,跃岭股份,002725,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,越秀金控,000987,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,优博讯,300531,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,九洲药业,603456,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,粤电力B,200539,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天安新材,603725,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,瑞茂通,600180,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,合锻智能,603011,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,诺邦股份,603238,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广联达,002410,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东方铁塔,002545,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国中期,000996,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,荣科科技,300290,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,亿联网络,300628,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海普瑞,002399,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,XD内蒙一,600967,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三七互娱,002555,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大智慧,601519,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,世纪鼎利,300050,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST乐通,002319,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,吉视传媒,601929,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,江苏租赁,600901,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西仪股份,002265,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,上海家化,600315,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浙江震元,000705,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,伊泰B股,900948,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,深康佳B,200016,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,先锋新材,300163,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,珍宝岛,603567,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,安宁股份,002978,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,雷柏科技,002577,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国网英大,600517,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,南华期货,603093,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华钰矿业,601020,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,圣达生物,603079,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,燕京啤酒,000729,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,凯撒文化,002425,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,劲嘉股份,002191,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST中绒,000982,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,镇海股份,603637,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中广核技,000881,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,通裕重工,300185,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,神州泰岳,300002,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,普洛药业,000739,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,高科石化,002778,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,陆家B股,900932,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,绿庭投资,600695,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长缆科技,002879,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,九安医疗,002432,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST厦工,600815,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浙江东方,600120,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天康生物,002100,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中信特钢,000708,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,长电科技,600584,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST九有,600462,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST雅博,002323,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,四川成渝,601107,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,南极电商,002127,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,泸州老窖,000568,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中信证券,600030,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,罗平锌电,002114,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新兴铸管,000778,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,精艺股份,002295,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金桥信息,603918,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,和顺石油,603353,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,维尔利,300190,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,卓郎智能,600545,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大恒科技,600288,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,多氟多,002407,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海利得,002206,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,祥龙电业,600769,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长城科技,603897,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海波重科,300517,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST中华A,000017,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,永冠新材,603681,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国卫星,600118,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST赫美,002356,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新北洋,002376,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中信建投,601066,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,英力特,000635,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华东重机,002685,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,隆鑫通用,603766,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,健民集团,600976,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST德豪,002005,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,恒源煤电,600971,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,山东黄金,600547,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中恒电气,002364,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST商城,600306,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西安旅游,000610,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,维力医疗,603309,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,陕国投A,000563,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中润资源,000506,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中达安,300635,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海利尔,603639,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,光云科技,688365,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宝钢包装,601968,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,滨海能源,000695,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,日出东方,603366,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,因赛集团,300781,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三峡水利,600116,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,安徽合力,600761,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,江铃汽车,000550,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,运达科技,300440,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,鲁银投资,600784,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,晨丰科技,603685,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST蓝丰,002513,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,荣泰健康,603579,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,永辉超市,601933,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金明精机,300281,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,鹏鹞环保,300664,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,太极集团,600129,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,赛隆药业,002898,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东软集团,600718,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,露天煤业,002128,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,澳洋健康,002172,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,亿利达,002686,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,雪天盐业,600929,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,智云股份,300097,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,泸天化,000912,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏奥传感,300507,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,昭衍新药,603127,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,首商股份,600723,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST慧业,000816,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国睿科技,600562,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,日照港,600017,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,科林电气,603050,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浙商银行,601916,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金莱特,002723,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST同洲,002052,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,昂利康,002940,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,保利联合,002037,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,克劳斯,600579,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST交昂,600530,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,青龙管业,002457,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华北制药,600812,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,德赛西威,002920,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,昆仑万维,300418,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新媒股份,300770,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,迪威迅,300167,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,祁连山,600720,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,百利科技,603959,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,兴发集团,600141,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,桂林三金,002275,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,坤彩科技,603826,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,透景生命,300642,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,瑞达期货,002961,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,和邦生物,603077,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中文在线,300364,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST天夏,000662,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,崇达技术,002815,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,阳光股份,000608,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新五丰,600975,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,凯恩股份,002012,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天润工业,002283,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁夏建材,600449,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中铁装配,300374,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,洋河股份,002304,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,贵航股份,600523,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浪潮信息,000977,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,唐人神,002567,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,明星电力,600101,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大丰实业,603081,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,锦州港,600190,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,司尔特,002538,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,稳健医疗,300888,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,本钢板B,200761,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,锦投B股,900914,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中航电子,600372,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,恒瑞医药,600276,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST山水,600234,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,恒天海龙,000677,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,赛意信息,300687,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国平安,601318,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浩物股份,000757,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,上海机电,600835,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,珠江钢琴,002678,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,吉比特,603444,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金运激光,300220,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,圣济堂,600227,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,穗恒运A,000531,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,晶瑞股份,300655,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大同煤业,601001,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,初灵信息,300250,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,深南电B,200037,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
